#"Potential Energy (kJ/mole)","Temperature (K)"
-66460.71155217983,343.0465786676058
-66955.11780217983,336.9998209998894
-66832.61780217983,337.49490799622197
-66755.64905217983,338.34116031191115
-66450.71155217983,342.3881790416199
-66491.96155217983,337.8673399675138
-66791.77405217983,337.75285959179837
-66775.83655217983,333.8473969423426
-66923.36780217983,334.6665734540003
-66527.33655217983,337.6451179088433
-66697.52405217983,340.4347071445315
-66721.52405217983,338.3688860787014
-66518.52405217983,330.71280216162177
-66878.21155217983,340.0093743289803
-66641.96155217983,335.91943008630864
-66732.64905217983,339.48120153552173
-66650.68030217983,337.49107986658765
-66631.14905217983,340.2294348988165
-66480.08655217983,341.48980012574106
-66396.43030217983,345.82501015289915
-66286.80530217983,335.5046276536179
-66475.58655217983,334.70417604932516
-66563.33655217983,338.48040346156387
-66747.24280217983,333.734100586432
-66671.08655217983,330.86551345716106
-66896.71155217983,341.3333909708065
-66898.39905217983,339.07811573992007
-66733.33655217983,349.4967485747377
-66772.68030217983,332.4429980719953
-66656.21155217983,336.75224816731327
-66534.36780217983,341.0883636599886
-66424.52405217983,334.75784900395547
-66465.96155217983,339.12268960041257
-66607.43030217983,337.98915197184004
-66516.61780217983,335.8458009543247
-66512.77405217983,332.5616472454575
-66476.08655217983,334.2392848767283
-66281.89905217983,343.71616259937343
-66225.33655217983,334.89726979956987
-66519.96155217983,336.99275968009795
-66362.64905217983,335.24918671569964
-66557.21155217983,342.72881198829515
-66672.33655217983,335.908203492069
-66397.96155217983,336.29277866640734
-66430.96155217983,337.1832312558901
-66195.64905217983,334.6713180418353
-66476.58655217983,336.8458238189779
-66795.14905217983,337.5852848694206
-66285.58655217983,332.20235025504934
-66597.83655217983,334.7223034622423
-66426.46155217983,340.6074775813213
-66532.36780217983,347.3027573988928
-66496.83655217983,336.93499867252234
-66814.99280217983,345.41006627584426
-66742.99280217983,327.9623513147693
-66903.21155217983,338.6640439762536
-66818.21155217983,336.76020302001456
-66708.58655217983,339.779228686001
-66401.14905217983,338.2600289509492
-66578.14905217983,338.74202528836844
-66335.02405217983,331.33463193645366
-66634.05530217983,339.13952892296754
-66540.43030217983,348.58739378892636
-66520.93030217983,339.658016572798
-66542.68030217983,339.0414649137559
-66602.52405217983,334.7774931137303
-66472.58655217983,338.551146952815
-66636.14905217983,341.099294978217
-66372.27405217983,340.9838798732059
-66619.71155217983,342.447639644233
-66405.08655217983,340.8078239928211
-66303.46155217983,336.8607764531566
-66440.39905217983,339.33177708197485
-66250.96155217983,341.9774652296945
-66550.30530217983,341.69051991422776
-66424.83655217983,344.5807954745568
-66204.05530217983,336.8284646045188
-66182.11780217983,340.5306205845786
-66683.14905217983,341.389602376222
-66580.58655217983,338.4417022123181
-66425.46155217983,335.7253197714329
-66570.96155217983,336.7524332109598
-66587.36780217983,337.49253621573484
-66826.80530217983,332.1721691271262
-66871.39905217983,342.2656552489437
-66928.27405217983,334.4487899332553
-66828.14905217983,343.20311497963337
-66911.08655217983,336.9089549145399
-66675.58655217983,335.1680701815806
-66347.46155217983,337.86706160101875
-66409.33655217983,335.8115393376297
-66523.02405217983,341.522487385137
-66365.64905217983,338.1230265458743
-66529.52405217983,336.37759437896136
-66429.61780217983,343.2071132898281
-66630.14905217983,335.2401312584066
-66458.21155217983,336.7168404994684
-66413.64905217983,345.83148308317965
-66688.14905217983,340.3447082598541
-66419.27405217983,339.5543518165808
-66504.96155217983,332.592620435259
-66376.52405217983,337.86573846302167
-66547.33655217983,336.8587708630219
-66770.43030217983,343.0723798784615
-66532.46155217983,329.02758133341314
-66683.58655217983,335.8409326933441
-66595.83655217983,336.04223114988235
-66591.52405217983,340.7015229309379
-66824.77405217983,346.4185816498413
-66651.71155217983,330.1309111766454
-66474.21155217983,347.6400165831952
-66713.14905217983,339.3520729725338
-66822.83655217983,335.78137217930873
-66695.46155217983,341.659137460425
-66479.93030217983,329.7764346155609
-66312.08655217983,335.4878430400672
-66407.33655217983,336.94646315514456
-66294.02405217983,338.5248411394819
-66324.64905217983,336.8817034177623
-66350.02405217983,340.4856776571708
-66691.96155217983,330.1879385658308
-66669.27405217983,332.711458619261
-66444.77405217983,335.5923368345891
-66479.55530217983,344.4845027558028
-66616.24280217983,335.4699018682923
-66750.14905217983,346.9807781590456
-66450.68030217983,337.84311286218957
-66440.64905217983,340.2016982105017
-66448.64905217983,336.8411237408314
-66394.39905217983,338.05887703260817
-66349.96155217983,336.66321159939383
-66395.89905217983,333.0124061216634
-66625.24280217983,338.25849532891016
-66681.33655217983,340.90344618339446
-66446.33655217983,337.8200942724613
-66696.30530217983,349.8268235210022
-66547.99280217983,341.82130185388326
-66733.58655217983,336.6125605473914
-66399.36780217983,335.1423178737417
-66486.27405217983,340.46228351155474
-66754.64905217983,337.8789319419565
-66742.71155217983,339.95887437446817
-66549.36780217983,335.6417724474314
-66426.61780217983,345.12447358710716
-66443.58655217983,337.0058378733662
